,timestamp,stored,actor,verb,object,result
590,2023-03-10 12:17:24.814000+00:00,2023-03-10T12:17:24.814Z,Android1,Sent,"(0.10786905884742737,_0.13419802486896515, 0.4694202244281769), (15.28, 77.06) 17",
589,2023-03-10 12:17:24.989000+00:00,2023-03-10T12:17:24.989Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android1"",""name"":""Earth"",""screenshot"":"""",""px"":0.10786905884742737,""py"":0.13419802486896515,""pz"":0.4694202244281769,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.12089711427688599,""ry"":0.04571935161948204,""rz"":0.9915960431098938,""time_left"":16.86655044555664}",
588,2023-03-10 12:17:25.002000+00:00,2023-03-10T12:17:25.002Z,Teacher,Assigned,4.8;Android1,
587,2023-03-10 12:17:27.846000+00:00,2023-03-10T12:17:27.846Z,Teacher,Asked,2/8,
586,2023-03-10 12:17:32.341000+00:00,2023-03-10T12:17:32.341Z,Tablet 2,Accepted,8,"{""score"":{""raw"":0}}"
585,2023-03-10 12:17:32.663000+00:00,2023-03-10T12:17:32.663Z,Teacher,Set Turn,Tablet_2,
584,2023-03-10 12:17:33.942000+00:00,2023-03-10T12:17:33.942Z,Android4,Placed,Earth,"{""score"":{""raw"":0}}"
583,2023-03-10 12:17:37.072000+00:00,2023-03-10T12:17:37.072Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
582,2023-03-10 12:17:37.269000+00:00,2023-03-10T12:17:37.269Z,Tablet1,Suggested,africa,"{""score"":{""raw"":0}}"
581,2023-03-10 12:17:38.026000+00:00,2023-03-10T12:17:38.026Z,PC003,Suggested,antarctica,
580,2023-03-10 12:17:38.513000+00:00,2023-03-10T12:17:38.513Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
579,2023-03-10 12:17:40.621000+00:00,2023-03-10T12:17:40.621Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
578,2023-03-10 12:17:42.265000+00:00,2023-03-10T12:17:42.265Z,Android4,Suggested,africa,"{""score"":{""raw"":0}}"
577,2023-03-10 12:17:42.822000+00:00,2023-03-10T12:17:42.822Z,iphone 1,Suggested,africa,"{""score"":{""raw"":0}}"
576,2023-03-10 12:17:44.400000+00:00,2023-03-10T12:17:44.400Z,iPad1,Suggested,africa,"{""score"":{""raw"":0}}"
575,2023-03-10 12:17:50.568000+00:00,2023-03-10T12:17:50.568Z,Tablet1,Swiped,Left,"{""score"":{""raw"":0}}"
574,2023-03-10 12:18:07.961000+00:00,2023-03-10T12:18:07.961Z,Android2,Suggested,antarctica,"{""score"":{""raw"":0}}"
573,2023-03-10 12:18:09.918000+00:00,2023-03-10T12:18:09.918Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
572,2023-03-10 12:18:17.734000+00:00,2023-03-10T12:18:17.734Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
571,2023-03-10 12:18:19.398000+00:00,2023-03-10T12:18:19.398Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
570,2023-03-10 12:18:20.595000+00:00,2023-03-10T12:18:20.595Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
569,2023-03-10 12:18:21.878000+00:00,2023-03-10T12:18:21.878Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
568,2023-03-10 12:18:24.446000+00:00,2023-03-10T12:18:24.446Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
567,2023-03-10 12:18:26.090000+00:00,2023-03-10T12:18:26.090Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
566,2023-03-10 12:18:27.335000+00:00,2023-03-10T12:18:27.335Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
565,2023-03-10 12:18:57.903000+00:00,2023-03-10T12:18:57.903Z,iphone 1,Swiped,Right,"{""score"":{""raw"":0}}"
564,2023-03-10 12:19:02.038000+00:00,2023-03-10T12:19:02.038Z,Android1,Swiped,Right,"{""score"":{""raw"":0}}"
563,2023-03-10 12:19:03.106000+00:00,2023-03-10T12:19:03.106Z,iPad2,Suggested,africa,"{""score"":{""raw"":0}}"
562,2023-03-10 12:19:20.664000+00:00,2023-03-10T12:19:20.664Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
561,2023-03-10 12:20:19.756000+00:00,2023-03-10T12:20:19.756Z,Android4,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
560,2023-03-10 12:20:19.803000+00:00,2023-03-10T12:20:19.803Z,Tablet 2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
559,2023-03-10 12:20:20.165000+00:00,2023-03-10T12:20:20.165Z,Tablet1,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
558,2023-03-10 12:20:20.490000+00:00,2023-03-10T12:20:20.490Z,PC006,Logged Out,Salesianos,
557,2023-03-10 12:20:21.742000+00:00,2023-03-10T12:20:21.742Z,PC003,Logged Out,Salesianos,
556,2023-03-10 12:20:22.472000+00:00,2023-03-10T12:20:22.472Z,Android1,Suggested,asia,"{""score"":{""raw"":0}}"
555,2023-03-10 12:20:27.532000+00:00,2023-03-10T12:20:27.532Z,PC004,Logged In,Salesianos,
554,2023-03-10 12:20:31.952000+00:00,2023-03-10T12:20:31.952Z,Android2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
553,2023-03-10 12:20:34.666000+00:00,2023-03-10T12:20:34.666Z,PC002,Logged Out,Salesianos,
552,2023-03-10 12:20:42.217000+00:00,2023-03-10T12:20:42.217Z,PC004,Logged Out,Salesianos,
551,2023-03-10 12:21:26.824000+00:00,2023-03-10T12:21:26.824Z,Teacher,Logged In,Salesianos,
550,2023-03-10 12:21:44.353000+00:00,2023-03-10T12:21:44.353Z,PC008,Logged In,Salesianos,
549,2023-03-10 12:21:44.691000+00:00,2023-03-10T12:21:44.691Z,PC006,Logged In,Salesianos,
548,2023-03-10 12:21:44.737000+00:00,2023-03-10T12:21:44.737Z,PC007,Logged In,Salesianos,
547,2023-03-10 12:21:44.945000+00:00,2023-03-10T12:21:44.945Z,PC003,Logged In,Salesianos,
546,2023-03-10 12:21:45.221000+00:00,2023-03-10T12:21:45.221Z,Ipad1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
545,2023-03-10 12:21:45.375000+00:00,2023-03-10T12:21:45.375Z,PC004,Logged In,Salesianos,
544,2023-03-10 12:21:45.759000+00:00,2023-03-10T12:21:45.759Z,PC002,Logged In,Salesianos,
543,2023-03-10 12:21:45.865000+00:00,2023-03-10T12:21:45.865Z,Tablet1 ,Logged In,Salesianos,"{""score"":{""raw"":0}}"
542,2023-03-10 12:21:46.291000+00:00,2023-03-10T12:21:46.291Z,Tablet 2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
541,2023-03-10 12:21:47.704000+00:00,2023-03-10T12:21:47.704Z,Ipad1,Placed,Earth,"{""score"":{""raw"":0}}"
540,2023-03-10 12:21:48.024000+00:00,2023-03-10T12:21:48.024Z,Android2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
539,2023-03-10 12:21:48.686000+00:00,2023-03-10T12:21:48.686Z,Ipad1,Placed,Earth,"{""score"":{""raw"":0}}"
538,2023-03-10 12:21:48.713000+00:00,2023-03-10T12:21:48.713Z,Android4,Logged In,Salesianos,"{""score"":{""raw"":0}}"
537,2023-03-10 12:21:49.880000+00:00,2023-03-10T12:21:49.880Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
536,2023-03-10 12:21:50.694000+00:00,2023-03-10T12:21:50.694Z,iPhone 1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
535,2023-03-10 12:21:51.714000+00:00,2023-03-10T12:21:51.714Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
534,2023-03-10 12:21:52.628000+00:00,2023-03-10T12:21:52.628Z,iPad2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
533,2023-03-10 12:21:56.012000+00:00,2023-03-10T12:21:56.012Z,Android4,Placed,Earth,"{""score"":{""raw"":0}}"
532,2023-03-10 12:21:59.432000+00:00,2023-03-10T12:21:59.432Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
531,2023-03-10 12:22:15.968000+00:00,2023-03-10T12:22:15.968Z,iPad2,Placed,Earth,"{""score"":{""raw"":0}}"
530,2023-03-10 12:22:28.524000+00:00,2023-03-10T12:22:28.524Z,Android1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
529,2023-03-10 12:22:34.464000+00:00,2023-03-10T12:22:34.464Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
528,2023-03-10 12:22:37.474000+00:00,2023-03-10T12:22:37.474Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
527,2023-03-10 12:22:37.935000+00:00,2023-03-10T12:22:37.935Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
526,2023-03-10 12:22:47.060000+00:00,2023-03-10T12:22:47.060Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
525,2023-03-10 12:22:49.468000+00:00,2023-03-10T12:22:49.468Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
524,2023-03-10 12:22:49.632000+00:00,2023-03-10T12:22:49.632Z,Teacher,Asked,1/0,
523,2023-03-10 12:22:49.634000+00:00,2023-03-10T12:22:49.634Z,Teacher,Started,landmarks,
522,2023-03-10 12:22:51.561000+00:00,2023-03-10T12:22:51.561Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
521,2023-03-10 12:22:51.990000+00:00,2023-03-10T12:22:51.990Z,Ipad1,Accepted,0,"{""score"":{""raw"":0}}"
520,2023-03-10 12:22:52.190000+00:00,2023-03-10T12:22:52.190Z,Teacher,Set Turn,Ipad1,
519,2023-03-10 12:22:53.466000+00:00,2023-03-10T12:22:53.466Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
518,2023-03-10 12:22:54.751000+00:00,2023-03-10T12:22:54.751Z,Tablet 2,Placed,Earth,"{""score"":{""raw"":0}}"
517,2023-03-10 12:22:55.100000+00:00,2023-03-10T12:22:55.100Z,PC003,Suggested,europe,
516,2023-03-10 12:22:55.710000+00:00,2023-03-10T12:22:55.710Z,iPhone 1,Suggested,europe,"{""score"":{""raw"":0}}"
515,2023-03-10 12:22:55.816000+00:00,2023-03-10T12:22:55.816Z,iPhone 1,Placed,Earth,"{""score"":{""raw"":0}}"
514,2023-03-10 12:22:56.122000+00:00,2023-03-10T12:22:56.122Z,PC007,Suggested,europe,
513,2023-03-10 12:22:57.432000+00:00,2023-03-10T12:22:57.432Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
512,2023-03-10 12:22:57.588000+00:00,2023-03-10T12:22:57.588Z,PC002,Suggested,europe,
511,2023-03-10 12:22:57.954000+00:00,2023-03-10T12:22:57.954Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
510,2023-03-10 12:22:57.964000+00:00,2023-03-10T12:22:57.964Z,PC008,Suggested,europe,
509,2023-03-10 12:22:58.071000+00:00,2023-03-10T12:22:58.071Z,Tablet1 ,Suggested,europe,"{""score"":{""raw"":0}}"
508,2023-03-10 12:22:58.516000+00:00,2023-03-10T12:22:58.516Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
507,2023-03-10 12:22:59.148000+00:00,2023-03-10T12:22:59.148Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
506,2023-03-10 12:23:01.320000+00:00,2023-03-10T12:23:01.320Z,Ipad1,Placed,"(0.32185720442605625,_0.38159526185099263, 0.028160548537630406), (49.75, 5.00)",
505,2023-03-10 12:23:01.521000+00:00,2023-03-10T12:23:01.521Z,iPad2,Suggested,europe,"{""score"":{""raw"":0}}"
504,2023-03-10 12:23:04.002000+00:00,2023-03-10T12:23:04.002Z,PC007,Suggested,up,
503,2023-03-10 12:23:04.160000+00:00,2023-03-10T12:23:04.160Z,Tablet1 ,Suggested,up,"{""score"":{""raw"":0}}"
502,2023-03-10 12:23:04.634000+00:00,2023-03-10T12:23:04.634Z,PC003,Suggested,up,
501,2023-03-10 12:23:04.750000+00:00,2023-03-10T12:23:04.750Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
500,2023-03-10 12:23:05.020000+00:00,2023-03-10T12:23:05.020Z,Ipad1,Sent,"(0.2863878607749939,_0.40908941626548767, 0.025057196617126465), (49.75, 5.00) 31",
499,2023-03-10 12:23:05.025000+00:00,2023-03-10T12:23:05.025Z,Teacher,Assigned,8.72;Ipad1,
498,2023-03-10 12:23:05.027000+00:00,2023-03-10T12:23:05.027Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Ipad1"",""name"":""Earth"",""screenshot"":"""",""px"":0.2863878607749939,""py"":0.40908941626548767,""pz"":0.025057196617126465,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9848688840866089,""ry"":0.008430968038737774,""rz"":0.1656823307275772,""time_left"":30.85089874267578}",
497,2023-03-10 12:23:05.061000+00:00,2023-03-10T12:23:05.061Z,Android1,Suggested,up,"{""score"":{""raw"":0}}"
496,2023-03-10 12:23:05.233000+00:00,2023-03-10T12:23:05.233Z,PC004,Suggested,up,
495,2023-03-10 12:23:08.107000+00:00,2023-03-10T12:23:08.107Z,Teacher,Asked,1/1,
494,2023-03-10 12:23:08.294000+00:00,2023-03-10T12:23:08.294Z,Android1,Swiped,Right,"{""score"":{""raw"":0}}"
493,2023-03-10 12:23:10.889000+00:00,2023-03-10T12:23:10.889Z,Tablet 2,Placed,Earth,"{""score"":{""raw"":0}}"
492,2023-03-10 12:23:11.521000+00:00,2023-03-10T12:23:11.521Z,Tablet1 ,Accepted,1,"{""score"":{""raw"":0}}"
491,2023-03-10 12:23:11.921000+00:00,2023-03-10T12:23:11.921Z,Teacher,Set Turn,Tablet1_,
490,2023-03-10 12:23:15.060000+00:00,2023-03-10T12:23:15.060Z,PC003,Suggested,oceania,
489,2023-03-10 12:23:15.477000+00:00,2023-03-10T12:23:15.477Z,PC002,Suggested,oceania,
488,2023-03-10 12:23:15.708000+00:00,2023-03-10T12:23:15.708Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
487,2023-03-10 12:23:16.460000+00:00,2023-03-10T12:23:16.460Z,Ipad1,Suggested,oceania,"{""score"":{""raw"":0}}"
486,2023-03-10 12:23:16.704000+00:00,2023-03-10T12:23:16.704Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
485,2023-03-10 12:23:16.819000+00:00,2023-03-10T12:23:16.819Z,PC004,Suggested,oceania,
484,2023-03-10 12:23:17.012000+00:00,2023-03-10T12:23:17.012Z,Tablet 2,Suggested,oceania,"{""score"":{""raw"":0}}"
483,2023-03-10 12:23:17.314000+00:00,2023-03-10T12:23:17.314Z,Android2,Suggested,oceania,"{""score"":{""raw"":0}}"
482,2023-03-10 12:23:17.618000+00:00,2023-03-10T12:23:17.618Z,PC007,Suggested,oceania,
481,2023-03-10 12:23:17.794000+00:00,2023-03-10T12:23:17.794Z,Android1,Suggested,oceania,"{""score"":{""raw"":0}}"
480,2023-03-10 12:23:17.954000+00:00,2023-03-10T12:23:17.954Z,iPad2,Suggested,oceania,"{""score"":{""raw"":0}}"
479,2023-03-10 12:23:19.883000+00:00,2023-03-10T12:23:19.883Z,Android4,Suggested,oceania,"{""score"":{""raw"":0}}"
478,2023-03-10 12:23:20.117000+00:00,2023-03-10T12:23:20.117Z,PC008,Suggested,oceania,
477,2023-03-10 12:23:21.428000+00:00,2023-03-10T12:23:21.428Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
476,2023-03-10 12:23:21.481000+00:00,2023-03-10T12:23:21.481Z,iPhone 1,Suggested,oceania,"{""score"":{""raw"":0}}"
475,2023-03-10 12:23:25.274000+00:00,2023-03-10T12:23:25.274Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
474,2023-03-10 12:23:25.437000+00:00,2023-03-10T12:23:25.437Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
473,2023-03-10 12:23:26.160000+00:00,2023-03-10T12:23:26.160Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
472,2023-03-10 12:23:27.146000+00:00,2023-03-10T12:23:27.146Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
471,2023-03-10 12:23:27.268000+00:00,2023-03-10T12:23:27.268Z,Tablet1 ,Swiped,Left,"{""score"":{""raw"":0}}"
470,2023-03-10 12:23:29.423000+00:00,2023-03-10T12:23:29.423Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
469,2023-03-10 12:23:31.764000+00:00,2023-03-10T12:23:31.764Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
468,2023-03-10 12:23:40.397000+00:00,2023-03-10T12:23:40.397Z,Tablet1 ,Placed,"(-0.35511032683899385,_-0.20765383172054888, 0.2842125779416313), (-24.54, 141.33)",
467,2023-03-10 12:23:40.897000+00:00,2023-03-10T12:23:40.897Z,iPhone 1,Placed,Earth,"{""score"":{""raw"":0}}"
466,2023-03-10 12:23:43.097000+00:00,2023-03-10T12:23:43.097Z,PC003,Suggested,up,
465,2023-03-10 12:23:43.422000+00:00,2023-03-10T12:23:43.422Z,Tablet1 ,Sent,"(-0.35380199551582336,_-0.21128587424755096, 0.28316545486450195), (-24.54, 141.33) 12",
464,2023-03-10 12:23:43.430000+00:00,2023-03-10T12:23:43.430Z,Teacher,Assigned,3.9;Tablet1_,
463,2023-03-10 12:23:43.446000+00:00,2023-03-10T12:23:43.446Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet1_"",""name"":""Earth"",""screenshot"":"""",""px"":-0.35380199551582336,""py"":-0.21128587424755096,""pz"":0.28316545486450195,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.19448025524616241,""ry"":0.41333311796188354,""rz"":0.8849189281463623,""time_left"":11.867860794067383}",
462,2023-03-10 12:23:46.477000+00:00,2023-03-10T12:23:46.477Z,Teacher,Asked,1/2,
461,2023-03-10 12:23:49.989000+00:00,2023-03-10T12:23:49.989Z,Tablet 2,Accepted,2,"{""score"":{""raw"":0}}"
460,2023-03-10 12:23:50.093000+00:00,2023-03-10T12:23:50.093Z,Teacher,Set Turn,Tablet_2,
459,2023-03-10 12:23:52.108000+00:00,2023-03-10T12:23:52.108Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
458,2023-03-10 12:23:52.516000+00:00,2023-03-10T12:23:52.516Z,PC003,Suggested,europe,
457,2023-03-10 12:23:53.431000+00:00,2023-03-10T12:23:53.431Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
456,2023-03-10 12:23:53.743000+00:00,2023-03-10T12:23:53.743Z,PC002,Suggested,europe,
455,2023-03-10 12:23:53.759000+00:00,2023-03-10T12:23:53.759Z,Tablet1 ,Suggested,europe,"{""score"":{""raw"":0}}"
454,2023-03-10 12:23:54.322000+00:00,2023-03-10T12:23:54.322Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
453,2023-03-10 12:23:54.499000+00:00,2023-03-10T12:23:54.499Z,iPhone 1,Suggested,europe,"{""score"":{""raw"":0}}"
452,2023-03-10 12:23:54.683000+00:00,2023-03-10T12:23:54.683Z,PC004,Suggested,europe,
451,2023-03-10 12:23:54.920000+00:00,2023-03-10T12:23:54.920Z,iPad2,Suggested,europe,"{""score"":{""raw"":0}}"
450,2023-03-10 12:23:55.343000+00:00,2023-03-10T12:23:55.343Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
449,2023-03-10 12:23:57.081000+00:00,2023-03-10T12:23:57.081Z,Ipad1,Suggested,europe,"{""score"":{""raw"":0}}"
448,2023-03-10 12:23:59.344000+00:00,2023-03-10T12:23:59.344Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
447,2023-03-10 12:24:00.801000+00:00,2023-03-10T12:24:00.801Z,PC008,Suggested,europe,
446,2023-03-10 12:24:04.025000+00:00,2023-03-10T12:24:04.025Z,Tablet 2,Placed,"(0.3475406174404506,_0.349785096872871, 0.0828606773126996), (44.39, 13.41)",
445,2023-03-10 12:24:05.685000+00:00,2023-03-10T12:24:05.685Z,PC003,Suggested,up,
444,2023-03-10 12:24:05.867000+00:00,2023-03-10T12:24:05.867Z,Tablet 2,Sent,"(0.32289156317710876,_0.3739177882671356, 0.07698384672403336), (44.39, 13.41) 26",
443,2023-03-10 12:24:05.868000+00:00,2023-03-10T12:24:05.868Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet_2"",""name"":""Earth"",""screenshot"":"""",""px"":0.32289156317710876,""py"":0.3739177882671356,""pz"":0.07698384672403336,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.8412108421325684,""ry"":0.1583988517522812,""rz"":0.3513279855251312,""time_left"":26.36664581298828}",
442,2023-03-10 12:24:05.872000+00:00,2023-03-10T12:24:05.872Z,Teacher,Assigned,8.72;Tablet_2,
441,2023-03-10 12:24:08.877000+00:00,2023-03-10T12:24:08.877Z,Teacher,Asked,1/3,
440,2023-03-10 12:24:11.223000+00:00,2023-03-10T12:24:11.223Z,Tablet1 ,Placed,Earth,"{""score"":{""raw"":0}}"
439,2023-03-10 12:24:14.313000+00:00,2023-03-10T12:24:14.313Z,Android2,Accepted,3,"{""score"":{""raw"":0}}"
438,2023-03-10 12:24:14.705000+00:00,2023-03-10T12:24:14.705Z,Teacher,Set Turn,Android2,
437,2023-03-10 12:24:15.986000+00:00,2023-03-10T12:24:15.986Z,PC003,Suggested,north-america,
436,2023-03-10 12:24:17.025000+00:00,2023-03-10T12:24:17.025Z,Tablet1 ,Suggested,north-america,"{""score"":{""raw"":0}}"
435,2023-03-10 12:24:17.590000+00:00,2023-03-10T12:24:17.590Z,Ipad1,Suggested,north-america,"{""score"":{""raw"":0}}"
434,2023-03-10 12:24:18.361000+00:00,2023-03-10T12:24:18.361Z,PC004,Suggested,north-america,
433,2023-03-10 12:24:18.367000+00:00,2023-03-10T12:24:18.367Z,iPhone 1,Suggested,north-america,"{""score"":{""raw"":0}}"
432,2023-03-10 12:24:18.475000+00:00,2023-03-10T12:24:18.475Z,Tablet 2,Suggested,north-america,"{""score"":{""raw"":0}}"
431,2023-03-10 12:24:18.594000+00:00,2023-03-10T12:24:18.594Z,PC008,Suggested,north-america,
430,2023-03-10 12:24:19.213000+00:00,2023-03-10T12:24:19.213Z,PC002,Suggested,north-america,
429,2023-03-10 12:24:21.883000+00:00,2023-03-10T12:24:21.883Z,Android4,Suggested,north-america,"{""score"":{""raw"":0}}"
428,2023-03-10 12:24:22.728000+00:00,2023-03-10T12:24:22.728Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
427,2023-03-10 12:24:23.007000+00:00,2023-03-10T12:24:23.007Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
426,2023-03-10 12:24:24.150000+00:00,2023-03-10T12:24:24.150Z,iPad2,Suggested,north-america,"{""score"":{""raw"":0}}"
425,2023-03-10 12:24:24.529000+00:00,2023-03-10T12:24:24.529Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
424,2023-03-10 12:24:25.307000+00:00,2023-03-10T12:24:25.307Z,PC007,Suggested,north-america,
423,2023-03-10 12:24:27.093000+00:00,2023-03-10T12:24:27.093Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
422,2023-03-10 12:24:29.195000+00:00,2023-03-10T12:24:29.195Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
421,2023-03-10 12:24:31.223000+00:00,2023-03-10T12:24:31.223Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
420,2023-03-10 12:24:32.101000+00:00,2023-03-10T12:24:32.101Z,Android2,Placed,"(0.00001851753662044689,_0.4058097276247542, -0.29209328423277875), (54.25, -90.00)",
419,2023-03-10 12:24:33.598000+00:00,2023-03-10T12:24:33.598Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
418,2023-03-10 12:24:34.079000+00:00,2023-03-10T12:24:34.079Z,Tablet1 ,Suggested,down,"{""score"":{""raw"":0}}"
417,2023-03-10 12:24:34.347000+00:00,2023-03-10T12:24:34.347Z,Android2,Canceled,"(0.00001851753662044689,_0.4058097276247542, -0.29209328423277875), (54.25, -90.00)",
416,2023-03-10 12:24:35.592000+00:00,2023-03-10T12:24:35.592Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
415,2023-03-10 12:24:37.733000+00:00,2023-03-10T12:24:37.733Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
414,2023-03-10 12:24:38.256000+00:00,2023-03-10T12:24:38.256Z,Android2,Placed,"(-0.0854630048694967,_0.28505028271514116, -0.4017989617388137), (34.76, -102.01)",
413,2023-03-10 12:24:39.605000+00:00,2023-03-10T12:24:39.605Z,Tablet1 ,Suggested,down,"{""score"":{""raw"":0}}"
412,2023-03-10 12:24:39.665000+00:00,2023-03-10T12:24:39.665Z,PC007,Suggested,down,
411,2023-03-10 12:24:40.407000+00:00,2023-03-10T12:24:40.407Z,Tablet 2,Suggested,down,"{""score"":{""raw"":0}}"
410,2023-03-10 12:24:40.777000+00:00,2023-03-10T12:24:40.777Z,Android1,Suggested,north-america,"{""score"":{""raw"":0}}"
409,2023-03-10 12:24:41.687000+00:00,2023-03-10T12:24:41.687Z,PC004,Suggested,down,
408,2023-03-10 12:24:41.852000+00:00,2023-03-10T12:24:41.852Z,Ipad1,Suggested,down,"{""score"":{""raw"":0}}"
407,2023-03-10 12:24:42.642000+00:00,2023-03-10T12:24:42.642Z,Android4,Suggested,down,"{""score"":{""raw"":0}}"
406,2023-03-10 12:24:43.095000+00:00,2023-03-10T12:24:43.095Z,Android1,Suggested,down,"{""score"":{""raw"":0}}"
405,2023-03-10 12:24:43.390000+00:00,2023-03-10T12:24:43.390Z,Android2,Canceled,"(-0.0854630048694967,_0.28505028271514116, -0.4017989617388137), (34.76, -102.01)",
404,2023-03-10 12:24:46+00:00,2023-03-10T12:24:46.000Z,PC007,Suggested,down,
403,2023-03-10 12:24:48.985000+00:00,2023-03-10T12:24:48.985Z,Android2,Placed,"(0.054555037467998564,_0.2989940783498052, -0.39702183852298406), (36.73, -82.18)",
402,2023-03-10 12:24:51.827000+00:00,2023-03-10T12:24:51.827Z,Android2,Canceled,"(0.054555037467998564,_0.2989940783498052, -0.39702183852298406), (36.73, -82.18)",
401,2023-03-10 12:24:54.652000+00:00,2023-03-10T12:24:54.652Z,Android2,Placed,"(0.12387414227387983,_0.368748005301333, -0.31413389312914464), (47.52, -68.48)",
400,2023-03-10 12:24:56.812000+00:00,2023-03-10T12:24:56.812Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
399,2023-03-10 12:24:59.309000+00:00,2023-03-10T12:24:59.309Z,PC003,Suggested,down,
398,2023-03-10 12:25:00.249000+00:00,2023-03-10T12:25:00.249Z,PC004,Suggested,down,
397,2023-03-10 12:25:00.596000+00:00,2023-03-10T12:25:00.596Z,Android2,Canceled,"(0.12387414227387983,_0.368748005301333, -0.31413389312914464), (47.52, -68.48)",
396,2023-03-10 12:25:04.424000+00:00,2023-03-10T12:25:04.424Z,Android2,Placed,"(0.08076570098534736,_0.3282327187635968, -0.36842920298047954), (41.03, -77.64)",
395,2023-03-10 12:25:06.900000+00:00,2023-03-10T12:25:06.900Z,Tablet1 ,Suggested,up,"{""score"":{""raw"":0}}"
394,2023-03-10 12:25:07.901000+00:00,2023-03-10T12:25:07.901Z,Tablet 2,Suggested,up,"{""score"":{""raw"":0}}"
393,2023-03-10 12:25:08.896000+00:00,2023-03-10T12:25:08.896Z,Ipad1,Suggested,up,"{""score"":{""raw"":0}}"
